holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,unique_id,y,ds,date
0,3,1,2,0.24,0.2576,0.7,0.1045,1,281,2/8/12 7:00,2/8/12
0,3,1,2,0.24,0.2273,0.7,0.2239,1,508,2/8/12 8:00,2/8/12
0,3,1,2,0.24,0.2576,0.7,0.1642,1,253,2/8/12 9:00,2/8/12
0,3,1,2,0.26,0.2576,0.7,0.2239,1,108,2/8/12 10:00,2/8/12
0,3,1,2,0.26,0.2576,0.65,0.2239,1,102,2/8/12 11:00,2/8/12
0,3,1,2,0.28,0.2576,0.65,0.2836,1,138,2/8/12 12:00,2/8/12
0,3,1,2,0.28,0.2879,0.61,0.1045,1,126,2/8/12 13:00,2/8/12
0,3,1,2,0.3,0.303,0.56,0.1642,1,108,2/8/12 14:00,2/8/12
0,3,1,3,0.3,0.3182,0.61,0.1045,1,54,2/8/12 15:00,2/8/12
0,3,1,3,0.26,0.2727,0.81,0.1045,1,75,2/8/12 16:00,2/8/12
0,3,1,3,0.24,0.2576,0.87,0.1045,1,155,2/8/12 17:00,2/8/12
0,3,1,3,0.24,0.2576,0.87,0.1045,1,167,2/8/12 18:00,2/8/12
0,3,1,3,0.24,0.2576,0.87,0.1045,1,161,2/8/12 19:00,2/8/12
0,3,1,3,0.24,0.2424,0.87,0.1343,1,125,2/8/12 20:00,2/8/12
0,3,1,3,0.24,0.2273,0.87,0.194,1,129,2/8/12 21:00,2/8/12
0,3,1,2,0.24,0.2424,0.87,0.1343,1,98,2/8/12 22:00,2/8/12
0,3,1,2,0.24,0.2424,0.87,0.1642,1,60,2/8/12 23:00,2/8/12
0,4,1,2,0.24,0.2424,0.87,0.1642,1,26,2/9/12 0:00,2/9/12
0,4,1,2,0.24,0.2424,0.87,0.1343,1,12,2/9/12 1:00,2/9/12
0,4,1,1,0.22,0.2273,0.8,0.1343,1,2,2/9/12 2:00,2/9/12
0,4,1,1,0.22,0.2121,0.8,0.2836,1,4,2/9/12 3:00,2/9/12
0,4,1,2,0.22,0.197,0.75,0.4478,1,1,2/9/12 4:00,2/9/12
0,4,1,1,0.2,0.1818,0.75,0.2836,1,18,2/9/12 5:00,2/9/12
0,4,1,1,0.2,0.1818,0.75,0.2836,1,76,2/9/12 6:00,2/9/12
0,4,1,1,0.2,0.197,0.69,0.2537,1,267,2/9/12 7:00,2/9/12
0,4,1,1,0.2,0.197,0.64,0.2537,1,484,2/9/12 8:00,2/9/12
0,4,1,1,0.2,0.197,0.59,0.2239,1,238,2/9/12 9:00,2/9/12
0,4,1,1,0.22,0.2121,0.51,0.2239,1,97,2/9/12 10:00,2/9/12
0,4,1,1,0.24,0.2273,0.52,0.2239,1,99,2/9/12 11:00,2/9/12
0,4,1,1,0.26,0.2273,0.48,0.3284,1,158,2/9/12 12:00,2/9/12
0,4,1,1,0.3,0.2727,0.42,0.3284,1,154,2/9/12 13:00,2/9/12
0,4,1,1,0.32,0.303,0.39,0.2985,1,144,2/9/12 14:00,2/9/12
0,4,1,1,0.32,0.303,0.36,0.2985,1,134,2/9/12 15:00,2/9/12
0,4,1,1,0.34,0.3333,0.36,0,1,238,2/9/12 16:00,2/9/12
0,4,1,1,0.34,0.3333,0.34,0.1343,1,399,2/9/12 17:00,2/9/12
0,4,1,1,0.34,0.3333,0.31,0.1642,1,417,2/9/12 18:00,2/9/12
0,4,1,1,0.32,0.3333,0.33,0.1045,1,295,2/9/12 19:00,2/9/12
0,4,1,1,0.32,0.3485,0.36,0,1,199,2/9/12 20:00,2/9/12
0,4,1,1,0.3,0.3182,0.52,0.0896,1,177,2/9/12 21:00,2/9/12
0,4,1,2,0.3,0.3333,0.56,0,1,107,2/9/12 22:00,2/9/12
0,4,1,2,0.3,0.3333,0.52,0,1,84,2/9/12 23:00,2/9/12
0,5,1,2,0.28,0.303,0.65,0.0896,1,43,2/10/12 0:00,2/10/12
0,5,1,2,0.28,0.303,0.61,0.0896,1,13,2/10/12 1:00,2/10/12
0,5,1,1,0.26,0.2879,0.52,0.0896,1,16,2/10/12 2:00,2/10/12
0,5,1,1,0.26,0.2879,0.56,0.0896,1,5,2/10/12 3:00,2/10/12
0,5,1,1,0.26,0.2879,0.56,0.0896,1,2,2/10/12 4:00,2/10/12
0,5,1,1,0.24,0.2273,0.52,0.2239,1,17,2/10/12 5:00,2/10/12
0,5,1,1,0.2,0.197,0.59,0.194,1,64,2/10/12 6:00,2/10/12
0,5,1,1,0.2,0.2121,0.59,0.1642,1,230,2/10/12 7:00,2/10/12
0,5,1,1,0.2,0.2121,0.59,0.1642,1,448,2/10/12 8:00,2/10/12
0,5,1,1,0.22,0.2273,0.55,0.1642,1,275,2/10/12 9:00,2/10/12
0,5,1,2,0.26,0.2727,0.48,0.1343,1,124,2/10/12 10:00,2/10/12
0,5,1,2,0.28,0.2879,0.45,0.1045,1,153,2/10/12 11:00,2/10/12
0,5,1,2,0.3,0.303,0.42,0.1343,1,176,2/10/12 12:00,2/10/12
0,5,1,2,0.3,0.3182,0.42,0.0896,1,192,2/10/12 13:00,2/10/12
0,5,1,2,0.32,0.3333,0.39,0.0896,1,146,2/10/12 14:00,2/10/12
0,5,1,2,0.32,0.3333,0.45,0.1343,1,191,2/10/12 15:00,2/10/12
0,5,1,2,0.34,0.3182,0.42,0.2537,1,268,2/10/12 16:00,2/10/12
0,5,1,2,0.34,0.3333,0.42,0.194,1,396,2/10/12 17:00,2/10/12
0,5,1,3,0.3,0.303,0.61,0.1343,1,359,2/10/12 18:00,2/10/12
0,5,1,2,0.32,0.3485,0.57,0,1,262,2/10/12 19:00,2/10/12
0,5,1,2,0.32,0.3485,0.57,0,1,151,2/10/12 20:00,2/10/12
0,5,1,2,0.32,0.3333,0.66,0.0896,1,122,2/10/12 21:00,2/10/12
0,5,1,2,0.32,0.3485,0.66,0,1,113,2/10/12 22:00,2/10/12
0,5,1,2,0.3,0.3182,0.7,0.0896,1,65,2/10/12 23:00,2/10/12
0,6,0,2,0.3,0.303,0.7,0.1343,1,53,2/11/12 0:00,2/11/12
0,6,0,3,0.28,0.2879,0.81,0.1343,1,45,2/11/12 1:00,2/11/12
0,6,0,3,0.26,0.2576,0.81,0.194,1,26,2/11/12 2:00,2/11/12
0,6,0,3,0.24,0.2273,0.87,0.2239,1,9,2/11/12 3:00,2/11/12
0,6,0,3,0.24,0.2273,0.87,0.2239,1,4,2/11/12 4:00,2/11/12
0,6,0,3,0.22,0.2273,0.93,0.1642,1,2,2/11/12 5:00,2/11/12
0,6,0,3,0.22,0.2273,0.93,0.1343,1,9,2/11/12 6:00,2/11/12
0,6,0,3,0.22,0.2273,0.93,0.1343,1,19,2/11/12 7:00,2/11/12
0,6,0,3,0.22,0.2273,0.93,0.1343,1,78,2/11/12 8:00,2/11/12
0,6,0,3,0.22,0.2424,0.93,0.1045,1,90,2/11/12 9:00,2/11/12
0,6,0,3,0.22,0.2424,0.93,0.1045,1,166,2/11/12 10:00,2/11/12
0,6,0,2,0.24,0.2576,0.81,0.1045,1,183,2/11/12 11:00,2/11/12
0,6,0,2,0.26,0.2576,0.81,0.1642,1,221,2/11/12 12:00,2/11/12
0,6,0,2,0.26,0.2424,0.81,0.2836,1,235,2/11/12 13:00,2/11/12
0,6,0,2,0.26,0.2424,0.81,0.2537,1,243,2/11/12 14:00,2/11/12
0,6,0,2,0.3,0.2727,0.61,0.2985,1,124,2/11/12 15:00,2/11/12
0,6,0,3,0.22,0.197,0.75,0.4179,1,146,2/11/12 16:00,2/11/12
0,6,0,3,0.22,0.1818,0.69,0.4627,1,144,2/11/12 17:00,2/11/12
0,6,0,2,0.22,0.1818,0.47,0.6567,1,108,2/11/12 18:00,2/11/12
0,6,0,2,0.2,0.1515,0.4,0.5522,1,87,2/11/12 19:00,2/11/12
0,6,0,2,0.16,0.1212,0.43,0.5522,1,63,2/11/12 20:00,2/11/12
0,6,0,1,0.14,0.0758,0.43,0.6418,1,48,2/11/12 21:00,2/11/12
0,6,0,2,0.14,0.1061,0.39,0.3881,1,46,2/11/12 22:00,2/11/12
0,6,0,3,0.12,0.0758,0.5,0.4925,1,20,2/11/12 23:00,2/11/12
0,0,0,3,0.1,0.0758,0.68,0.3881,1,21,2/12/12 0:00,2/12/12
0,0,0,3,0.08,0.0455,0.79,0.4627,1,24,2/12/12 1:00,2/12/12
0,0,0,2,0.1,0.0606,0.58,0.5821,1,27,2/12/12 2:00,2/12/12
0,0,0,2,0.1,0.0455,0.46,0.6866,1,14,2/12/12 3:00,2/12/12
0,0,0,2,0.1,0.0455,0.46,0.7164,1,1,2/12/12 4:00,2/12/12
0,0,0,1,0.1,0.0758,0.49,0.3881,1,3,2/12/12 5:00,2/12/12
0,0,0,1,0.1,0.0758,0.49,0.3881,1,2,2/12/12 6:00,2/12/12
0,0,0,1,0.08,0.0909,0.53,0.194,1,18,2/12/12 7:00,2/12/12
0,0,0,1,0.08,0.0758,0.53,0.2537,1,26,2/12/12 8:00,2/12/12
0,0,0,1,0.1,0.0909,0.49,0.2985,1,63,2/12/12 9:00,2/12/12
0,0,0,1,0.12,0.1061,0.42,0.3582,1,91,2/12/12 10:00,2/12/12
0,0,0,1,0.12,0.1061,0.42,0.2985,1,124,2/12/12 11:00,2/12/12
0,0,0,1,0.14,0.0758,0.39,0.6418,1,140,2/12/12 12:00,2/12/12
0,0,0,1,0.16,0.1212,0.4,0.4478,1,138,2/12/12 13:00,2/12/12
0,0,0,1,0.16,0.1212,0.4,0.5224,1,111,2/12/12 14:00,2/12/12
0,0,0,1,0.16,0.1212,0.4,0.5522,1,155,2/12/12 15:00,2/12/12
0,0,0,1,0.2,0.1667,0.34,0.4627,1,164,2/12/12 16:00,2/12/12
0,0,0,1,0.18,0.1515,0.37,0.4179,1,87,2/12/12 17:00,2/12/12
0,0,0,1,0.16,0.1212,0.4,0.4627,1,96,2/12/12 18:00,2/12/12
0,0,0,1,0.16,0.1364,0.4,0.2836,1,80,2/12/12 19:00,2/12/12
0,0,0,1,0.14,0.1212,0.42,0.3284,1,57,2/12/12 20:00,2/12/12
0,0,0,1,0.14,0.1212,0.43,0.2985,1,36,2/12/12 21:00,2/12/12
0,0,0,1,0.14,0.1515,0.43,0.1642,1,28,2/12/12 22:00,2/12/12
0,0,0,1,0.14,0.1364,0.43,0.2239,1,23,2/12/12 23:00,2/12/12
0,1,1,1,0.14,0.1364,0.46,0.2239,1,9,2/13/12 0:00,2/13/12
0,1,1,1,0.12,0.1212,0.5,0.2239,1,6,2/13/12 1:00,2/13/12
0,1,1,1,0.14,0.1364,0.46,0.194,1,4,2/13/12 2:00,2/13/12
0,1,1,1,0.12,0.1515,0.54,0.1045,1,1,2/13/12 3:00,2/13/12
0,1,1,1,0.12,0.1667,0.54,0.0896,1,2,2/13/12 4:00,2/13/12
0,1,1,1,0.1,0.1212,0.58,0.1343,1,17,2/13/12 5:00,2/13/12
0,1,1,1,0.1,0.1061,0.54,0.2239,1,72,2/13/12 6:00,2/13/12
0,1,1,1,0.1,0.1061,0.54,0.194,1,195,2/13/12 7:00,2/13/12
0,1,1,1,0.1,0.1212,0.54,0.1343,1,417,2/13/12 8:00,2/13/12
0,1,1,1,0.12,0.1364,0.5,0.194,1,205,2/13/12 9:00,2/13/12
0,1,1,1,0.14,0.1515,0.5,0.1343,1,71,2/13/12 10:00,2/13/12
0,1,1,1,0.22,0.2273,0.37,0.194,1,90,2/13/12 11:00,2/13/12
0,1,1,1,0.28,0.2576,0.28,0.3284,1,118,2/13/12 12:00,2/13/12
0,1,1,1,0.32,0.303,0.22,0.2239,1,140,2/13/12 13:00,2/13/12
0,1,1,1,0.34,0.3485,0.23,0.1045,1,135,2/13/12 14:00,2/13/12
0,1,1,1,0.36,0.3485,0.27,0.1343,1,155,2/13/12 15:00,2/13/12
0,1,1,1,0.36,0.3485,0.23,0.194,1,211,2/13/12 16:00,2/13/12
0,1,1,1,0.36,0.3485,0.23,0.194,1,407,2/13/12 17:00,2/13/12
0,1,1,1,0.34,0.3182,0.25,0.2537,1,405,2/13/12 18:00,2/13/12
0,1,1,1,0.34,0.3333,0.25,0.1343,1,263,2/13/12 19:00,2/13/12
0,1,1,1,0.3,0.303,0.42,0.1642,1,214,2/13/12 20:00,2/13/12
0,1,1,1,0.28,0.2879,0.45,0.1343,1,147,2/13/12 21:00,2/13/12
0,1,1,1,0.26,0.2727,0.56,0.1045,1,102,2/13/12 22:00,2/13/12
0,1,1,1,0.28,0.3182,0.41,0,1,36,2/13/12 23:00,2/13/12
0,2,1,2,0.26,0.303,0.6,0,1,14,2/14/12 0:00,2/14/12
0,2,1,2,0.26,0.303,0.56,0,1,6,2/14/12 1:00,2/14/12
0,2,1,2,0.28,0.3182,0.41,0,1,3,2/14/12 2:00,2/14/12
0,2,1,2,0.26,0.303,0.52,0,1,3,2/14/12 3:00,2/14/12
0,2,1,2,0.26,0.2727,0.65,0.1045,1,2,2/14/12 4:00,2/14/12
0,2,1,2,0.26,0.2727,0.65,0.1045,1,22,2/14/12 5:00,2/14/12
0,2,1,2,0.26,0.303,0.56,0,1,90,2/14/12 6:00,2/14/12
0,2,1,2,0.24,0.2576,0.6,0.0896,1,280,2/14/12 7:00,2/14/12
0,2,1,2,0.24,0.2879,0.7,0,1,513,2/14/12 8:00,2/14/12
0,2,1,2,0.26,0.2879,0.56,0.0896,1,262,2/14/12 9:00,2/14/12
0,2,1,2,0.26,0.2727,0.6,0.1343,1,98,2/14/12 10:00,2/14/12
0,2,1,2,0.3,0.303,0.45,0.1642,1,112,2/14/12 11:00,2/14/12
0,2,1,2,0.3,0.2879,0.52,0.2239,1,172,2/14/12 12:00,2/14/12
0,2,1,2,0.36,0.3333,0.4,0.2537,1,173,2/14/12 13:00,2/14/12
0,2,1,1,0.4,0.4091,0.4,0.2239,1,124,2/14/12 14:00,2/14/12
0,2,1,2,0.42,0.4242,0.38,0.4478,1,145,2/14/12 15:00,2/14/12
0,2,1,1,0.42,0.4242,0.35,0.2985,1,266,2/14/12 16:00,2/14/12
0,2,1,1,0.42,0.4242,0.38,0.3582,1,523,2/14/12 17:00,2/14/12
0,2,1,2,0.38,0.3939,0.46,0.2985,1,406,2/14/12 18:00,2/14/12
0,2,1,2,0.36,0.3485,0.5,0.1642,1,281,2/14/12 19:00,2/14/12
0,2,1,2,0.38,0.3939,0.46,0.1343,1,184,2/14/12 20:00,2/14/12
0,2,1,2,0.36,0.3636,0.5,0.1045,1,109,2/14/12 21:00,2/14/12
0,2,1,2,0.36,0.3636,0.5,0.1045,1,77,2/14/12 22:00,2/14/12
0,2,1,2,0.36,0.3636,0.5,0.0896,1,57,2/14/12 23:00,2/14/12
0,3,1,1,0.32,0.3485,0.57,0,1,22,2/15/12 0:00,2/15/12
0,3,1,1,0.34,0.3636,0.53,0,1,5,2/15/12 1:00,2/15/12
0,3,1,1,0.3,0.3333,0.61,0,1,4,2/15/12 2:00,2/15/12
0,3,1,1,0.28,0.3182,0.75,0,1,3,2/15/12 3:00,2/15/12
0,3,1,1,0.28,0.2879,0.7,0.1045,1,1,2/15/12 4:00,2/15/12
0,3,1,1,0.28,0.2879,0.7,0.1045,1,25,2/15/12 5:00,2/15/12
0,3,1,1,0.3,0.303,0.61,0.1343,1,95,2/15/12 6:00,2/15/12
0,3,1,2,0.3,0.2879,0.65,0.194,1,321,2/15/12 7:00,2/15/12
0,3,1,1,0.32,0.2879,0.61,0.3582,1,515,2/15/12 8:00,2/15/12
0,3,1,1,0.32,0.303,0.61,0.3284,1,231,2/15/12 9:00,2/15/12
0,3,1,1,0.34,0.303,0.57,0.2985,1,120,2/15/12 10:00,2/15/12
0,3,1,1,0.36,0.3333,0.53,0.2836,1,138,2/15/12 11:00,2/15/12
0,3,1,1,0.38,0.3939,0.46,0.3881,1,163,2/15/12 12:00,2/15/12
0,3,1,1,0.4,0.4091,0.43,0.2836,1,170,2/15/12 13:00,2/15/12
0,3,1,1,0.42,0.4242,0.41,0.3582,1,134,2/15/12 14:00,2/15/12
0,3,1,1,0.42,0.4242,0.41,0.2239,1,171,2/15/12 15:00,2/15/12
0,3,1,1,0.42,0.4242,0.38,0.194,1,231,2/15/12 16:00,2/15/12
0,3,1,1,0.42,0.4242,0.38,0.194,1,487,2/15/12 17:00,2/15/12
0,3,1,1,0.4,0.4091,0.4,0.2239,1,468,2/15/12 18:00,2/15/12
0,3,1,1,0.38,0.3939,0.43,0.1642,1,311,2/15/12 19:00,2/15/12
0,3,1,1,0.36,0.3485,0.46,0.1642,1,211,2/15/12 20:00,2/15/12
0,3,1,1,0.34,0.3333,0.53,0.1642,1,178,2/15/12 21:00,2/15/12
0,3,1,1,0.34,0.3485,0.49,0.1045,1,107,2/15/12 22:00,2/15/12
0,3,1,1,0.34,0.3485,0.53,0.0896,1,58,2/15/12 23:00,2/15/12
0,4,1,2,0.3,0.303,0.7,0.1343,1,23,2/16/12 0:00,2/16/12
0,4,1,2,0.3,0.3333,0.7,0,1,5,2/16/12 1:00,2/16/12
0,4,1,2,0.3,0.3182,0.7,0.0896,1,7,2/16/12 2:00,2/16/12
0,4,1,2,0.3,0.3333,0.61,0,1,1,2/16/12 3:00,2/16/12
0,4,1,3,0.3,0.3182,0.7,0.0896,1,3,2/16/12 4:00,2/16/12
0,4,1,2,0.3,0.3333,0.7,0,1,20,2/16/12 5:00,2/16/12
0,4,1,2,0.3,0.3182,0.7,0.0896,1,87,2/16/12 6:00,2/16/12
0,4,1,2,0.3,0.303,0.7,0.1343,1,288,2/16/12 7:00,2/16/12
0,4,1,2,0.3,0.3182,0.7,0.0896,1,498,2/16/12 8:00,2/16/12
0,4,1,2,0.3,0.303,0.7,0.1642,1,202,2/16/12 9:00,2/16/12
0,4,1,3,0.32,0.3333,0.7,0.1343,1,44,2/16/12 10:00,2/16/12
0,4,1,3,0.32,0.3333,0.7,0.1045,1,71,2/16/12 11:00,2/16/12
0,4,1,3,0.32,0.3333,0.76,0.0896,1,45,2/16/12 12:00,2/16/12
0,4,1,3,0.34,0.3182,0.71,0.2537,1,64,2/16/12 13:00,2/16/12
0,4,1,3,0.32,0.3182,0.81,0.194,1,31,2/16/12 14:00,2/16/12
0,4,1,3,0.34,0.3636,0.76,0,1,53,2/16/12 15:00,2/16/12
0,4,1,3,0.34,0.3636,0.81,0,1,118,2/16/12 16:00,2/16/12
0,4,1,3,0.34,0.3636,0.87,0,1,289,2/16/12 17:00,2/16/12
0,4,1,3,0.34,0.3333,0.87,0.1343,1,353,2/16/12 18:00,2/16/12
0,4,1,2,0.32,0.3182,0.87,0.1642,1,258,2/16/12 19:00,2/16/12
0,4,1,2,0.32,0.3333,0.87,0.1343,1,216,2/16/12 20:00,2/16/12
0,4,1,2,0.34,0.3485,0.81,0.1045,1,145,2/16/12 21:00,2/16/12
0,4,1,2,0.32,0.3485,0.81,0,1,111,2/16/12 22:00,2/16/12
0,4,1,1,0.32,0.3333,0.81,0.0896,1,73,2/16/12 23:00,2/16/12
0,5,1,2,0.3,0.3333,0.87,0,1,34,2/17/12 0:00,2/17/12
0,5,1,2,0.3,0.3333,0.93,0,1,18,2/17/12 1:00,2/17/12
0,5,1,2,0.3,0.3182,0.93,0.1045,1,12,2/17/12 2:00,2/17/12
0,5,1,2,0.28,0.2879,0.93,0.1045,1,1,2/17/12 3:00,2/17/12
0,5,1,2,0.28,0.2727,0.93,0.194,1,1,2/17/12 4:00,2/17/12
0,5,1,2,0.28,0.2727,0.93,0.1642,1,16,2/17/12 5:00,2/17/12
0,5,1,2,0.28,0.2879,0.96,0.1343,1,71,2/17/12 6:00,2/17/12
0,5,1,2,0.28,0.2879,0.93,0.1045,1,226,2/17/12 7:00,2/17/12
0,5,1,2,0.26,0.303,1,0,1,520,2/17/12 8:00,2/17/12
0,5,1,2,0.26,0.303,1,0,1,283,2/17/12 9:00,2/17/12
0,5,1,1,0.34,0.3182,0.71,0.2836,1,116,2/17/12 10:00,2/17/12
0,5,1,1,0.36,0.3333,0.62,0.4179,1,142,2/17/12 11:00,2/17/12
0,5,1,1,0.38,0.3939,0.46,0.3881,1,198,2/17/12 12:00,2/17/12
0,5,1,1,0.4,0.4091,0.43,0.3582,1,205,2/17/12 13:00,2/17/12
0,5,1,1,0.4,0.4091,0.37,0.3582,1,170,2/17/12 14:00,2/17/12
0,5,1,1,0.42,0.4242,0.35,0.4179,1,221,2/17/12 15:00,2/17/12
0,5,1,1,0.42,0.4242,0.32,0.2985,1,307,2/17/12 16:00,2/17/12
0,5,1,1,0.42,0.4242,0.32,0.3284,1,465,2/17/12 17:00,2/17/12
0,5,1,1,0.4,0.4091,0.35,0.2537,1,377,2/17/12 18:00,2/17/12
0,5,1,1,0.38,0.3939,0.37,0.2239,1,282,2/17/12 19:00,2/17/12
0,5,1,1,0.4,0.4091,0.35,0.194,1,171,2/17/12 20:00,2/17/12
0,5,1,1,0.38,0.3939,0.37,0.194,1,129,2/17/12 21:00,2/17/12
0,5,1,1,0.36,0.3485,0.4,0.2239,1,107,2/17/12 22:00,2/17/12
0,5,1,1,0.36,0.3485,0.4,0.194,1,82,2/17/12 23:00,2/17/12
0,6,0,1,0.34,0.3333,0.42,0.1642,1,86,2/18/12 0:00,2/18/12
0,6,0,1,0.32,0.3182,0.49,0.1642,1,45,2/18/12 1:00,2/18/12
0,6,0,1,0.3,0.2879,0.61,0.2537,1,45,2/18/12 2:00,2/18/12
0,6,0,1,0.28,0.2879,0.65,0.1045,1,18,2/18/12 3:00,2/18/12
0,6,0,1,0.26,0.303,0.7,0,1,7,2/18/12 4:00,2/18/12
0,6,0,1,0.24,0.2576,0.7,0.0896,1,1,2/18/12 5:00,2/18/12
0,6,0,1,0.24,0.2879,0.7,0,1,9,2/18/12 6:00,2/18/12
0,6,0,1,0.24,0.2879,0.7,0,1,41,2/18/12 7:00,2/18/12
0,6,0,1,0.22,0.2727,0.87,0,1,102,2/18/12 8:00,2/18/12
0,6,0,1,0.22,0.2424,0.8,0.1045,1,138,2/18/12 9:00,2/18/12
0,6,0,1,0.26,0.2727,0.81,0.1045,1,205,2/18/12 10:00,2/18/12
0,6,0,1,0.32,0.3333,0.57,0.1343,1,286,2/18/12 11:00,2/18/12
0,6,0,1,0.36,0.3485,0.43,0.194,1,369,2/18/12 12:00,2/18/12
0,6,0,1,0.4,0.4091,0.43,0.2836,1,384,2/18/12 13:00,2/18/12
0,6,0,1,0.44,0.4394,0.35,0.3582,1,427,2/18/12 14:00,2/18/12
0,6,0,1,0.42,0.4242,0.41,0.2537,1,499,2/18/12 15:00,2/18/12
0,6,0,1,0.44,0.4394,0.44,0.3284,1,404,2/18/12 16:00,2/18/12
0,6,0,1,0.48,0.4697,0.36,0.2836,1,364,2/18/12 17:00,2/18/12
0,6,0,1,0.46,0.4545,0.38,0.2985,1,246,2/18/12 18:00,2/18/12
0,6,0,1,0.44,0.4394,0.44,0.1642,1,188,2/18/12 19:00,2/18/12
0,6,0,1,0.44,0.4394,0.44,0.1642,1,148,2/18/12 20:00,2/18/12
0,6,0,1,0.44,0.4394,0.33,0.2985,1,114,2/18/12 21:00,2/18/12
0,6,0,1,0.4,0.4091,0.4,0.4478,1,118,2/18/12 22:00,2/18/12
0,6,0,2,0.36,0.3333,0.4,0.3881,1,74,2/18/12 23:00,2/18/12
0,0,0,2,0.34,0.303,0.39,0.3582,1,74,2/19/12 0:00,2/19/12
0,0,0,2,0.32,0.303,0.39,0.2537,1,72,2/19/12 1:00,2/19/12
0,0,0,2,0.3,0.2879,0.36,0.2836,1,48,2/19/12 2:00,2/19/12
0,0,0,2,0.3,0.2879,0.36,0.2239,1,15,2/19/12 3:00,2/19/12
0,0,0,2,0.28,0.2576,0.41,0.3881,1,3,2/19/12 4:00,2/19/12
0,0,0,2,0.26,0.2273,0.48,0.2985,1,2,2/19/12 5:00,2/19/12
0,0,0,1,0.24,0.2121,0.52,0.3284,1,5,2/19/12 6:00,2/19/12
0,0,0,2,0.24,0.2121,0.52,0.2836,1,14,2/19/12 7:00,2/19/12
0,0,0,2,0.24,0.2273,0.56,0.194,1,56,2/19/12 8:00,2/19/12
0,0,0,2,0.24,0.2273,0.56,0.2537,1,93,2/19/12 9:00,2/19/12
0,0,0,2,0.26,0.2424,0.52,0.2537,1,191,2/19/12 10:00,2/19/12
0,0,0,2,0.26,0.2273,0.56,0.3284,1,226,2/19/12 11:00,2/19/12
0,0,0,2,0.28,0.2727,0.52,0.2537,1,255,2/19/12 12:00,2/19/12
0,0,0,1,0.3,0.303,0.49,0.1642,1,261,2/19/12 13:00,2/19/12
0,0,0,2,0.32,0.3182,0.45,0.194,1,237,2/19/12 14:00,2/19/12
0,0,0,2,0.3,0.2879,0.49,0.194,1,253,2/19/12 15:00,2/19/12
0,0,0,2,0.32,0.303,0.45,0.2836,1,212,2/19/12 16:00,2/19/12
0,0,0,2,0.3,0.2879,0.49,0.2537,1,157,2/19/12 17:00,2/19/12
0,0,0,2,0.3,0.2727,0.49,0.3284,1,167,2/19/12 18:00,2/19/12
0,0,0,2,0.3,0.2879,0.52,0.2537,1,119,2/19/12 19:00,2/19/12
0,0,0,2,0.3,0.2879,0.52,0.2836,1,103,2/19/12 20:00,2/19/12
0,0,0,3,0.26,0.2576,0.65,0.1642,1,36,2/19/12 21:00,2/19/12
0,0,0,3,0.24,0.2576,0.75,0.0896,1,55,2/19/12 22:00,2/19/12
0,0,0,2,0.22,0.2273,0.93,0.1642,1,35,2/19/12 23:00,2/19/12
1,1,0,2,0.24,0.2576,0.87,0.0896,1,41,2/20/12 0:00,2/20/12
1,1,0,2,0.24,0.2576,0.87,0.0896,1,15,2/20/12 1:00,2/20/12
1,1,0,2,0.24,0.2576,0.87,0.0896,1,20,2/20/12 2:00,2/20/12
1,1,0,2,0.24,0.2273,0.81,0.194,1,8,2/20/12 3:00,2/20/12
1,1,0,2,0.24,0.2121,0.6,0.3582,1,6,2/20/12 5:00,2/20/12
1,1,0,1,0.24,0.197,0.52,0.4179,1,10,2/20/12 6:00,2/20/12
1,1,0,2,0.22,0.197,0.55,0.3284,1,44,2/20/12 7:00,2/20/12
1,1,0,1,0.2,0.1818,0.59,0.3582,1,120,2/20/12 8:00,2/20/12
1,1,0,1,0.2,0.1818,0.59,0.3582,1,110,2/20/12 9:00,2/20/12
1,1,0,1,0.22,0.197,0.55,0.4478,1,143,2/20/12 10:00,2/20/12
1,1,0,1,0.26,0.2273,0.48,0.3582,1,208,2/20/12 11:00,2/20/12
1,1,0,1,0.28,0.2727,0.45,0.2239,1,281,2/20/12 12:00,2/20/12
1,1,0,1,0.3,0.2879,0.42,0.2836,1,312,2/20/12 13:00,2/20/12
1,1,0,1,0.32,0.3182,0.36,0.194,1,263,2/20/12 14:00,2/20/12
1,1,0,1,0.34,0.3182,0.34,0.2239,1,289,2/20/12 15:00,2/20/12
1,1,0,1,0.36,0.3788,0.29,0.1045,1,280,2/20/12 16:00,2/20/12
1,1,0,1,0.38,0.3939,0.27,0.2537,1,253,2/20/12 17:00,2/20/12
1,1,0,1,0.34,0.3182,0.34,0.2239,1,242,2/20/12 18:00,2/20/12
1,1,0,1,0.34,0.3182,0.34,0.2239,1,172,2/20/12 19:00,2/20/12
1,1,0,1,0.34,0.3333,0.34,0.194,1,126,2/20/12 20:00,2/20/12
1,1,0,1,0.3,0.303,0.39,0.1642,1,98,2/20/12 21:00,2/20/12
1,1,0,1,0.3,0.3182,0.45,0.0896,1,62,2/20/12 22:00,2/20/12
1,1,0,1,0.3,0.3333,0.39,0,1,26,2/20/12 23:00,2/20/12
0,2,1,1,0.26,0.303,0.65,0,1,12,2/21/12 0:00,2/21/12
0,2,1,1,0.26,0.303,0.56,0,1,7,2/21/12 1:00,2/21/12
0,2,1,1,0.24,0.2879,0.6,0,1,3,2/21/12 2:00,2/21/12
